gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
Synpcc7942_1557,Synpcc7942_1557,100,310,0,0,1,310,1,310,0,633,310,1,<=>
Synpcc7942_1558,Synpcc7942_1558,100,355,0,0,1,355,1,355,0,713,355,1,<=>
Synpcc7942_1559,Synpcc7942_1559,100,224,0,0,1,224,1,224,5.5E-167,456,224,1,<=>
Synpcc7942_1560,Synpcc7942_1560,100,52,0,0,1,52,1,52,2.2E-36,112,52,1,<=>
Synpcc7942_1561,Synpcc7942_1561,100,168,0,0,1,168,1,168,2.34E-118,328,168,1,<=>
Synpcc7942_1562,Synpcc7942_1562,100,298,0,0,1,298,1,298,0,610,298,1,<=>
Synpcc7942_1563,Synpcc7942_1563,100,138,0,0,1,138,1,138,1.26E-101,283,138,1,<=>
Synpcc7942_1564,Synpcc7942_1564,100,105,0,0,1,105,1,105,1.01E-75,215,105,1,<=>
Synpcc7942_1565,Synpcc7942_1565,100,146,0,0,1,146,1,146,4.93E-105,292,146,1,<=>
Synpcc7942_1566,Synpcc7942_1566,100,731,0,0,1,731,1,731,0,1493,731,1,<=>
Synpcc7942_1567,Synpcc7942_1567,100,105,0,0,1,105,1,105,3.87E-74,211,105,1,<=>
Synpcc7942_1568,Synpcc7942_1568,100,79,0,0,1,79,1,79,3.84E-54,159,79,1,<=>
Synpcc7942_1569,Synpcc7942_1569,100,153,0,0,1,153,1,153,4.11E-113,313,153,1,<=>
Synpcc7942_1570,Synpcc7942_1570,100,747,0,0,1,747,1,747,0,1483,747,1,<=>
Synpcc7942_1571,Synpcc7942_1571,100,269,0,0,1,269,1,269,0,548,269,1,<=>
Synpcc7942_1572,Synpcc7942_1572,100,528,0,0,1,528,1,528,0,1100,528,1,<=>
Synpcc7942_1573,Synpcc7942_1573,100,266,0,0,1,266,1,266,0,548,266,1,<=>
Synpcc7942_1574,Synpcc7942_1574,100,890,0,0,1,890,1,890,0,1846,890,1,<=>
Synpcc7942_1575,Synpcc7942_1575,100,681,0,0,1,681,1,681,0,1384,681,1,<=>
Synpcc7942_1576,Synpcc7942_1576,100,463,0,0,1,463,1,463,0,904,463,1,<=>
Synpcc7942_1577,Synpcc7942_1577,100,590,0,0,1,590,1,590,0,1198,590,1,<=>
Synpcc7942_1578,Synpcc7942_1578,100,279,0,0,1,279,1,279,0,546,279,1,<=>
Synpcc7942_1579,Synpcc7942_1579,100,155,0,0,1,155,1,155,4.5E-111,308,155,1,<=>
Synpcc7942_1580,Synpcc7942_1580,100,141,0,0,1,141,1,141,1.41E-100,281,141,1,<=>
Synpcc7942_1581,Synpcc7942_1581,100,559,0,0,1,559,1,559,0,1140,559,1,<=>
Synpcc7942_1582,Synpcc7942_1582,100,462,0,0,1,462,1,462,0,913,462,1,<=>
Synpcc7942_1583,Synpcc7942_1583,100,178,0,0,1,178,1,178,4.19E-131,361,178,1,<=>
Synpcc7942_1584,Synpcc7942_1584,100,492,0,0,1,492,1,492,0,1006,492,1,<=>
Synpcc7942_1585,Synpcc7942_1585,100,261,0,0,1,261,1,261,0,532,261,1,<=>
Synpcc7942_1586,Synpcc7942_1586,100,436,0,0,1,436,1,436,0,865,436,1,<=>
Synpcc7942_1587,Synpcc7942_1587,100,146,0,0,1,146,1,146,6.94E-109,302,146,1,<=>
Synpcc7942_1588,Synpcc7942_1588,100,859,0,0,1,859,1,859,0,1684,859,1,<=>
Synpcc7942_1589,Synpcc7942_1589,100,429,0,0,1,429,1,429,0,865,429,1,<=>
Synpcc7942_1590,Synpcc7942_1590,100,285,0,0,1,285,1,285,0,580,285,1,<=>
Synpcc7942_1591,Synpcc7942_1591,100,295,0,0,1,295,1,295,0,592,295,1,<=>
Synpcc7942_1592,Synpcc7942_1592,100,271,0,0,1,271,1,271,0,545,271,1,<=>
Synpcc7942_1593,Synpcc7942_1593,100,231,0,0,1,231,1,231,1.27E-174,475,231,1,<=>
Synpcc7942_1594,Synpcc7942_1594,100,341,0,0,1,341,1,341,0,706,341,1,<=>
Synpcc7942_1595,Synpcc7942_1595,100,327,0,0,1,327,1,327,0,661,327,1,<=>
Synpcc7942_1596,Synpcc7942_1596,100,245,0,0,1,245,1,245,8.09E-179,487,245,1,<=>
Synpcc7942_1597,Synpcc7942_1597,100,213,0,0,1,213,1,213,2.54E-161,440,213,1,<=>
Synpcc7942_1598,Synpcc7942_1598,100,264,0,0,1,264,1,264,0,528,264,1,<=>
Synpcc7942_1599,Synpcc7942_1599,100,361,0,0,1,361,1,361,0,712,361,1,<=>
Synpcc7942_1600,Synpcc7942_1600,100,280,0,0,1,280,1,280,0,558,280,1,<=>
Synpcc7942_1601,Synpcc7942_1601,100,57,0,0,1,57,1,57,8.54E-39,118,57,1,<=>
Synpcc7942_1602,Synpcc7942_1602,100,245,0,0,1,245,1,245,0,496,245,1,<=>
Synpcc7942_1603,Synpcc7942_1603,100,375,0,0,1,375,1,375,0,743,375,1,<=>
Synpcc7942_1604,Synpcc7942_1604,100,450,0,0,1,450,1,450,0,898,450,1,<=>
Synpcc7942_1605,Synpcc7942_1605,100,192,0,0,1,192,1,192,4.08E-142,390,192,1,<=>
Synpcc7942_1606,Synpcc7942_1606,100,186,0,0,1,186,1,186,2.99E-134,370,186,1,<=>
Synpcc7942_1607,Synpcc7942_1607,100,518,0,0,1,518,1,518,0,1045,518,1,<=>
Synpcc7942_1608,Synpcc7942_1608,100,469,0,0,1,469,1,469,0,962,469,1,<=>
Synpcc7942_1609,Synpcc7942_1609,100,1137,0,0,1,1137,1,1137,0,2359,1137,1,<=>
Synpcc7942_1610,Synpcc7942_1610,100,470,0,0,1,470,1,470,0,920,470,1,<=>
Synpcc7942_1611,Synpcc7942_1611,100,97,0,0,1,97,1,97,1.27E-65,189,97,1,<=>
Synpcc7942_1612,Synpcc7942_1612,100,408,0,0,1,408,1,408,0,810,408,1,<=>
Synpcc7942_1613,Synpcc7942_1613,100,191,0,0,1,191,1,191,7.24E-141,387,191,1,<=>
Synpcc7942_1614,Synpcc7942_1614,100,45,0,0,1,45,1,45,1.36E-24,82,45,1,<=>
Synpcc7942_1615,Synpcc7942_1615,100,122,0,0,1,122,1,122,6.53E-85,239,122,1,<=>
Synpcc7942_1616,Synpcc7942_1616,100,128,0,0,1,128,1,128,1.42E-92,259,128,1,<=>
Synpcc7942_1617,Synpcc7942_1617,100,392,0,0,1,392,1,392,0,791,392,1,<=>
Synpcc7942_1618,Synpcc7942_1618,100,168,0,0,1,168,1,168,2.06E-121,335,168,1,<=>
Synpcc7942_1619,Synpcc7942_1619,100,168,0,0,1,168,1,168,1.75E-122,338,168,1,<=>
Synpcc7942_1620,Synpcc7942_1620,100,501,0,0,1,501,1,501,0,1010,501,1,<=>
Synpcc7942_1621,Synpcc7942_1621,100,522,0,0,1,522,1,522,0,1077,522,1,<=>
Synpcc7942_1622,Synpcc7942_1622,100,823,0,0,1,823,1,823,0,1677,823,1,<=>
Synpcc7942_1623,Synpcc7942_1623,100,230,0,0,1,230,1,230,3.71E-160,439,230,1,<=>
Synpcc7942_1624,Synpcc7942_1624,100,244,0,0,1,244,1,244,0,493,244,1,<=>
Synpcc7942_1625,Synpcc7942_1625,100,407,0,0,1,407,1,407,0,845,407,1,<=>
Synpcc7942_1626,Synpcc7942_1626,100,160,0,0,1,160,1,160,2.1E-116,322,160,1,<=>
Synpcc7942_1627,Synpcc7942_1627,100,432,0,0,1,432,1,432,0,843,432,1,<=>
Synpcc7942_1628,Synpcc7942_1628,100,239,0,0,1,239,1,239,1.92E-177,483,239,1,<=>
Synpcc7942_1629,Synpcc7942_1629,100,213,0,0,1,213,1,213,1.73E-161,441,213,1,<=>
Synpcc7942_1630,Synpcc7942_1630,100,111,0,0,1,111,1,111,1.44E-79,225,111,1,<=>
Synpcc7942_1631,Synpcc7942_1631,100,299,0,0,1,299,1,299,0,601,299,1,<=>
Synpcc7942_1632,Synpcc7942_1632,100,169,0,0,1,169,1,169,1.34E-124,344,169,1,<=>
Synpcc7942_1633,Synpcc7942_1633,100,240,0,0,1,240,1,240,0,495,240,1,<=>
Synpcc7942_1634,Synpcc7942_1634,100,179,0,0,1,179,1,179,4.58E-136,374,179,1,<=>
Synpcc7942_1635,Synpcc7942_1635,100,548,0,0,1,548,1,548,0,1095,548,1,<=>
Synpcc7942_1636,Synpcc7942_1636,100,135,0,0,1,135,1,135,2.82E-98,275,135,1,<=>
Synpcc7942_1637,Synpcc7942_1637,100,352,0,0,1,352,1,352,0,713,352,1,<=>
Synpcc7942_1638,Synpcc7942_1638,100,88,0,0,1,88,1,88,1.46E-60,176,88,1,<=>
Synpcc7942_1639,Synpcc7942_1639,100,213,0,0,1,213,1,213,7.67E-157,429,213,1,<=>
Synpcc7942_1640,Synpcc7942_1640,100,177,0,0,1,177,1,177,1.73E-130,359,177,1,<=>
Synpcc7942_1641,Synpcc7942_1641,100,166,0,0,1,166,1,166,3.15E-113,315,166,1,<=>
Synpcc7942_1642,Synpcc7942_1642,100,356,0,0,1,356,1,356,0,691,356,1,<=>
Synpcc7942_1643,Synpcc7942_1643,100,506,0,0,1,506,1,506,0,1031,506,1,<=>
Synpcc7942_1644,Synpcc7942_1644,100,267,0,0,1,267,1,267,0,504,267,1,<=>
Synpcc7942_1645,Synpcc7942_1645,100,247,0,0,1,247,1,247,0,500,247,1,<=>
Synpcc7942_1646,Synpcc7942_1646,100,240,0,0,1,240,1,240,1.43E-176,481,240,1,<=>
Synpcc7942_1647,Synpcc7942_1647,100,306,0,0,1,306,1,306,0,627,306,1,<=>
Synpcc7942_1648,Synpcc7942_1648,100,149,0,0,1,149,1,149,3.6E-111,308,149,1,<=>
Synpcc7942_1649,Synpcc7942_1649,100,238,0,0,1,238,1,238,8.14E-180,489,238,1,<=>
Synpcc7942_1650,Synpcc7942_1650,100,1079,0,0,1,1079,1,1079,0,2202,1079,1,<=>
Synpcc7942_1651,Synpcc7942_1651,100,245,0,0,1,245,1,245,1.76E-180,491,245,1,<=>
Synpcc7942_1652,Synpcc7942_1652,100,546,0,0,1,546,1,546,0,1107,546,1,<=>
Synpcc7942_1653,Synpcc7942_1653,100,398,0,0,1,398,1,398,0,808,398,1,<=>
Synpcc7942_1654,Synpcc7942_1654,100,127,0,0,1,127,1,127,1.07E-93,262,127,1,<=>
Synpcc7942_1655,Synpcc7942_1655,100,189,0,0,1,189,1,189,9.77E-145,396,189,1,<=>
Synpcc7942_1656,Synpcc7942_1656,100,720,0,0,1,720,1,720,0,1481,720,1,<=>
Synpcc7942_1657,Synpcc7942_1657,100,73,0,0,1,73,1,73,1.27E-51,152,73,1,<=>
Synpcc7942_1658,Synpcc7942_1658,100,152,0,0,1,152,1,152,3.14E-107,298,152,1,<=>
Synpcc7942_1659,Synpcc7942_1659,100,215,0,0,1,215,1,215,1.18E-159,436,215,1,<=>
Synpcc7942_1660,Synpcc7942_1660,100,277,0,0,1,277,1,277,0,559,277,1,<=>
Synpcc7942_1661,Synpcc7942_1661,100,187,0,0,1,187,1,187,8.99E-137,376,187,1,<=>
Synpcc7942_1662,Synpcc7942_1662,100,478,0,0,1,478,1,478,0,987,478,1,<=>
Synpcc7942_1663,Synpcc7942_1663,100,119,0,0,1,119,1,119,1.48E-84,238,119,1,<=>
Synpcc7942_1664,Synpcc7942_1664,100,64,0,0,1,64,1,64,2.65E-42,127,64,1,<=>
Synpcc7942_1665,Synpcc7942_1665,100,371,0,0,1,371,1,371,0,754,371,1,<=>
Synpcc7942_1666,Synpcc7942_1666,100,234,0,0,1,234,1,234,3.9E-178,484,234,1,<=>
Synpcc7942_1667,Synpcc7942_1667,100,463,0,0,1,463,1,463,0,938,463,1,<=>
Synpcc7942_1668,Synpcc7942_1668,100,556,0,0,1,556,1,556,0,1085,556,1,<=>
Synpcc7942_1669,Synpcc7942_1669,100,696,0,0,1,696,1,696,0,1386,696,1,<=>
Synpcc7942_1670,Synpcc7942_1670,100,48,0,0,1,48,1,48,4.75E-31,98.2,48,1,<=>
Synpcc7942_1671,Synpcc7942_1671,100,203,0,0,1,203,1,203,2.3E-148,407,203,1,<=>
Synpcc7942_1672,Synpcc7942_1672,100,241,0,0,1,241,1,241,1.29E-179,489,241,1,<=>
Synpcc7942_1673,Synpcc7942_1673,100,221,0,0,1,221,1,221,1.24E-157,432,221,1,<=>
Synpcc7942_1674,Synpcc7942_1674,100,103,0,0,1,103,1,103,3.6E-71,203,103,1,<=>
Synpcc7942_1675,Synpcc7942_1675,100,161,0,0,1,161,1,161,1.18E-114,318,161,1,<=>
Synpcc7942_1676,Synpcc7942_1676,100,217,0,0,1,217,1,217,6.83E-154,422,217,1,<=>
Synpcc7942_1677,Synpcc7942_1677,100,365,0,0,1,365,1,365,0,727,365,1,<=>
Synpcc7942_1678,Synpcc7942_1678,100,180,0,0,1,180,1,180,6.56E-131,360,180,1,<=>
Synpcc7942_1679,Synpcc7942_1679,100,112,0,0,1,112,1,112,2.55E-81,230,112,1,<=>
Synpcc7942_1680,Synpcc7942_1680,100,338,0,0,1,338,1,338,0,683,338,1,<=>
Synpcc7942_1681,Synpcc7942_1681,100,350,0,0,1,350,1,350,0,706,350,1,<=>
Synpcc7942_1682,Synpcc7942_1682,100,278,0,0,1,278,1,278,0,537,278,1,<=>
Synpcc7942_1683,Synpcc7942_1683,100,81,0,0,1,81,1,81,7.99E-58,168,81,1,<=>
Synpcc7942_1684,Synpcc7942_1684,100,206,0,0,1,206,1,206,1.26E-147,405,206,1,<=>
Synpcc7942_1685,Synpcc7942_1685,100,286,0,0,1,286,1,286,0,562,286,1,<=>
Synpcc7942_1686,Synpcc7942_1686,100,341,0,0,1,341,1,341,0,688,341,1,<=>
Synpcc7942_1687,Synpcc7942_1687,100,288,0,0,1,288,1,288,0,560,288,1,<=>
Synpcc7942_1688,Synpcc7942_1688,100,286,0,0,1,286,1,286,0,559,286,1,<=>
Synpcc7942_1689,Synpcc7942_1689,100,320,0,0,1,320,1,320,0,652,320,1,<=>
Synpcc7942_1690,Synpcc7942_1690,100,79,0,0,1,79,1,79,3.19E-54,159,79,1,<=>
Synpcc7942_1691,Synpcc7942_1691,100,386,0,0,1,386,1,386,0,733,386,1,<=>
Synpcc7942_1692,Synpcc7942_1692,100,303,0,0,1,303,1,303,0,622,303,1,<=>
Synpcc7942_1693,Synpcc7942_1693,100,133,0,0,1,133,1,133,1.29E-95,268,133,1,<=>
Synpcc7942_1694,Synpcc7942_1694,100,858,0,0,1,858,1,858,0,1709,858,1,<=>
Synpcc7942_1695,Synpcc7942_1695,100,332,0,0,1,332,1,332,0,648,332,1,<=>
Synpcc7942_1696,Synpcc7942_1696,100,246,0,0,1,246,1,246,0,499,246,1,<=>
Synpcc7942_1697,Synpcc7942_1697,100,93,0,0,1,93,1,93,2.69E-68,195,93,1,<=>
Synpcc7942_1698,Synpcc7942_1698,100,113,0,0,1,113,1,113,1.74E-80,228,113,1,<=>
Synpcc7942_1699,Synpcc7942_1699,100,462,0,0,1,462,1,462,0,887,462,1,<=>
Synpcc7942_1700,Synpcc7942_1700,100,314,0,0,1,314,1,314,0,651,314,1,<=>
Synpcc7942_1701,Synpcc7942_1701,100,178,0,0,1,178,1,178,4.5E-128,353,178,1,<=>
Synpcc7942_1702,Synpcc7942_1702,100,45,0,0,1,45,1,45,4.8E-27,88.2,45,1,<=>
Synpcc7942_1703,Synpcc7942_1703,100,1025,0,0,1,1025,1,1025,0,2062,1025,1,<=>
Synpcc7942_1704,Synpcc7942_1704,100,269,0,0,1,269,1,269,0,520,269,1,<=>
Synpcc7942_1705,Synpcc7942_1705,100,39,0,0,1,39,1,39,8.06E-23,77,39,1,<=>
Synpcc7942_1706,Synpcc7942_1706,100,730,0,0,1,730,1,730,0,1434,730,1,<=>
Synpcc7942_1707,Synpcc7942_1707,100,143,0,0,1,143,1,143,1.48E-105,293,143,1,<=>
Synpcc7942_1708,Synpcc7942_1708,100,675,0,0,1,675,1,675,0,1385,675,1,<=>
Synpcc7942_1709,Synpcc7942_1709,100,513,0,0,1,513,1,513,0,999,513,1,<=>
Synpcc7942_1710,Synpcc7942_1710,100,76,0,0,1,76,1,76,5.89E-53,155,76,1,<=>
Synpcc7942_1711,Synpcc7942_1711,100,190,0,0,1,190,1,190,1.08E-137,379,190,1,<=>
Synpcc7942_1712,Synpcc7942_1712,100,121,0,0,1,121,1,121,1.06E-84,239,121,1,<=>
Synpcc7942_1713,Synpcc7942_1713,100,300,0,0,1,300,1,300,0,612,300,1,<=>
Synpcc7942_1714,Synpcc7942_1714,100,338,0,0,1,338,1,338,0,699,338,1,<=>
Synpcc7942_1715,Synpcc7942_1715,100,217,0,0,1,217,1,217,9.54E-158,431,217,1,<=>
Synpcc7942_1716,Synpcc7942_1716,100,1238,0,0,1,1238,1,1238,0,2512,1238,1,<=>
Synpcc7942_1717,Synpcc7942_1717,100,433,0,0,1,433,1,433,0,883,433,1,<=>
Synpcc7942_1718,Synpcc7942_1718,100,425,0,0,1,425,1,425,0,842,425,1,<=>
Synpcc7942_1719,Synpcc7942_1719,100,475,0,0,1,475,1,475,0,978,475,1,<=>
Synpcc7942_1720,Synpcc7942_1720,100,146,0,0,1,146,1,146,9.9E-107,296,146,1,<=>
Synpcc7942_1721,Synpcc7942_1721,100,234,0,0,1,234,1,234,2.79E-167,457,234,1,<=>
Synpcc7942_1722,Synpcc7942_1722,100,361,0,0,1,361,1,361,0,726,361,1,<=>
Synpcc7942_1723,Synpcc7942_1723,100,516,0,0,1,516,1,516,0,1040,516,1,<=>
Synpcc7942_1724,Synpcc7942_1724,100,102,0,0,1,102,1,102,8.34E-74,210,102,1,<=>
Synpcc7942_1725,Synpcc7942_1725,100,483,0,0,1,483,1,483,0,997,483,1,<=>
Synpcc7942_1726,Synpcc7942_1726,100,163,0,0,1,163,1,163,2.23E-117,325,163,1,<=>
Synpcc7942_1727,Synpcc7942_1727,100,193,0,0,1,193,1,193,1.25E-132,366,193,1,<=>
Synpcc7942_1728,Synpcc7942_1728,100,171,0,0,1,171,1,171,4.84E-115,320,171,1,<=>
Synpcc7942_1729,Synpcc7942_1729,100,370,0,0,1,370,1,370,0,741,370,1,<=>
Synpcc7942_1730,Synpcc7942_1730,100,196,0,0,1,196,1,196,2E-147,404,196,1,<=>
Synpcc7942_1731,Synpcc7942_1731,100,161,0,0,1,161,1,161,3.8E-115,319,161,1,<=>
Synpcc7942_1732,Synpcc7942_1732,100,136,0,0,1,136,1,136,4.38E-92,259,136,1,<=>
Synpcc7942_1733,Synpcc7942_1733,100,214,0,0,1,214,1,214,4.72E-159,434,214,1,<=>
Synpcc7942_1734,Synpcc7942_1734,100,120,0,0,1,120,1,120,2.69E-90,253,120,1,<=>
Synpcc7942_1735,Synpcc7942_1735,100,479,0,0,1,479,1,479,0,994,479,1,<=>
Synpcc7942_1736,Synpcc7942_1736,100,261,0,0,1,261,1,261,0,524,261,1,<=>
Synpcc7942_1737,Synpcc7942_1737,100,442,0,0,1,442,1,442,0,888,442,1,<=>
Synpcc7942_1738,Synpcc7942_1738,100,419,0,0,1,419,1,419,0,869,419,1,<=>
Synpcc7942_1739,Synpcc7942_1739,100,141,0,0,1,141,1,141,6.54E-100,279,141,1,<=>
Synpcc7942_1740,Synpcc7942_1740,100,301,0,0,1,301,1,301,0,613,301,1,<=>
Synpcc7942_1741,Synpcc7942_1741,100,478,0,0,1,478,1,478,0,969,478,1,<=>
Synpcc7942_1742,Synpcc7942_1742,100,339,0,0,1,339,1,339,0,696,339,1,<=>
Synpcc7942_1743,Synpcc7942_1743,100,394,0,0,1,394,1,394,0,814,394,1,<=>
Synpcc7942_1744,Synpcc7942_1744,100,136,0,0,1,136,1,136,4.07E-100,279,136,1,<=>
Synpcc7942_1745,Synpcc7942_1745,100,181,0,0,1,181,1,181,6.38E-128,353,181,1,<=>
Synpcc7942_1746,Synpcc7942_1746,100,320,0,0,1,320,1,320,0,642,320,1,<=>
Synpcc7942_1747,Synpcc7942_1747,100,394,0,0,1,394,1,394,0,812,394,1,<=>
Synpcc7942_1748,Synpcc7942_1748,100,253,0,0,1,253,1,253,0,511,253,1,<=>
Synpcc7942_1749,Synpcc7942_1749,100,130,0,0,1,130,1,130,6.24E-96,268,130,1,<=>
Synpcc7942_1750,Synpcc7942_1750,100,128,0,0,1,128,1,128,6.95E-94,263,128,1,<=>
Synpcc7942_1751,Synpcc7942_1751,100,67,0,0,1,67,1,67,2.99E-45,135,67,1,<=>
Synpcc7942_1752,Synpcc7942_1752,100,250,0,0,1,250,1,250,0,493,250,1,<=>
Synpcc7942_1753,Synpcc7942_1753,100,154,0,0,1,154,1,154,2.96E-112,311,154,1,<=>
Synpcc7942_1754,Synpcc7942_1754,100,50,0,0,1,50,1,50,3.55E-30,96.3,50,1,<=>
Synpcc7942_1755,Synpcc7942_1755,100,577,0,0,1,577,1,577,0,1125,577,1,<=>
Synpcc7942_1756,Synpcc7942_1756,100,91,0,0,1,91,1,91,1.43E-65,188,91,1,<=>
Synpcc7942_1757,Synpcc7942_1757,100,95,0,0,1,95,1,95,4.61E-68,195,95,1,<=>
Synpcc7942_1758,Synpcc7942_1758,100,361,0,0,1,361,1,361,0,738,361,1,<=>
Synpcc7942_1759,Synpcc7942_1759,100,67,0,0,1,67,1,67,1.64E-46,138,67,1,<=>
Synpcc7942_1760,Synpcc7942_1760,100,363,0,0,1,363,1,363,0,723,363,1,<=>
Synpcc7942_1761,Synpcc7942_1761,100,576,0,0,1,576,1,576,0,1145,576,1,<=>
Synpcc7942_1762,Synpcc7942_1762,100,483,0,0,1,483,1,483,0,942,483,1,<=>
Synpcc7942_1763,Synpcc7942_1763,100,272,0,0,1,272,1,272,0,546,272,1,<=>
Synpcc7942_1764,Synpcc7942_1764,100,122,0,0,1,122,1,122,9.29E-89,249,122,1,<=>
Synpcc7942_1765,Synpcc7942_1765,100,167,0,0,1,167,1,167,1.27E-122,338,167,1,<=>
Synpcc7942_1766,Synpcc7942_1766,100,343,0,0,1,343,1,343,0,674,343,1,<=>
Synpcc7942_1767,Synpcc7942_1767,100,470,0,0,1,470,1,470,0,936,470,1,<=>
Synpcc7942_1768,Synpcc7942_1768,100,270,0,0,1,270,1,270,0,531,270,1,<=>
Synpcc7942_1769,Synpcc7942_1769,100,128,0,0,1,128,1,128,6.89E-93,260,128,1,<=>
Synpcc7942_1770,Synpcc7942_1770,100,98,0,0,1,98,1,98,4.39E-66,190,98,1,<=>
Synpcc7942_1771,Synpcc7942_1771,100,496,0,0,1,496,1,496,0,992,496,1,<=>
Synpcc7942_1772,Synpcc7942_1772,100,82,0,0,1,82,1,82,1.35E-56,165,82,1,<=>
Synpcc7942_1773,Synpcc7942_1773,100,105,0,0,1,105,1,105,3.27E-71,204,105,1,<=>
Synpcc7942_1774,Synpcc7942_1774,100,57,0,0,1,57,1,57,7.46E-35,108,57,1,<=>
Synpcc7942_1775,Synpcc7942_1775,100,321,0,0,1,321,1,321,0,642,321,1,<=>
Synpcc7942_1776,Synpcc7942_1776,100,85,0,0,1,85,1,85,6.1E-57,166,85,1,<=>
Synpcc7942_1777,Synpcc7942_1777,100,317,0,0,1,317,1,317,0,656,317,1,<=>
Synpcc7942_1778,Synpcc7942_1778,100,619,0,0,1,619,1,619,0,1242,619,1,<=>
Synpcc7942_1779,Synpcc7942_1779,100,581,0,0,1,581,1,581,0,1160,581,1,<=>
Synpcc7942_1780,Synpcc7942_1780,100,541,0,0,1,541,1,541,0,1078,541,1,<=>
Synpcc7942_1781,Synpcc7942_1781,100,91,0,0,1,91,1,91,1.57E-64,186,91,1,<=>
Synpcc7942_1782,Synpcc7942_1782,100,430,0,0,1,430,1,430,0,885,430,1,<=>
Synpcc7942_1783,Synpcc7942_1783,100,955,0,0,1,955,1,955,0,1908,955,1,<=>
Synpcc7942_1784,Synpcc7942_1784,100,260,0,0,1,260,1,260,0,530,260,1,<=>
Synpcc7942_1785,Synpcc7942_1785,100,136,0,0,1,136,1,136,3.14E-94,264,136,1,<=>
Synpcc7942_1786,Synpcc7942_1786,100,175,0,0,1,175,1,175,1.31E-127,352,175,1,<=>
Synpcc7942_1787,Synpcc7942_1787,100,160,0,0,1,160,1,160,6.5E-121,333,160,1,<=>
Synpcc7942_1788,Synpcc7942_1788,100,1568,0,0,1,1568,1,1568,0,3024,1568,1,<=>
Synpcc7942_1789,Synpcc7942_1789,100,326,0,0,1,326,1,326,0,662,326,1,<=>
Synpcc7942_1790,Synpcc7942_1790,100,263,0,0,1,263,1,263,0,545,263,1,<=>
Synpcc7942_1791,Synpcc7942_1791,100,411,0,0,1,411,1,411,0,830,411,1,<=>
Synpcc7942_1792,Synpcc7942_1792,100,326,0,0,1,326,1,326,0,669,326,1,<=>
Synpcc7942_1793,Synpcc7942_1793,100,107,0,0,1,107,1,107,4.58E-78,221,107,1,<=>
Synpcc7942_1794,Synpcc7942_1794,100,392,0,0,1,392,1,392,0,797,392,1,<=>
Synpcc7942_1795,Synpcc7942_1795,100,154,0,0,1,154,1,154,5.65E-113,313,154,1,<=>
Synpcc7942_1796,Synpcc7942_1796,100,97,0,0,1,97,1,97,1.5E-70,201,97,1,<=>
Synpcc7942_1797,Synpcc7942_1797,100,167,0,0,1,167,1,167,1.62E-122,338,167,1,<=>
Synpcc7942_1798,Synpcc7942_1798,100,208,0,0,1,208,1,208,1.55E-156,427,208,1,<=>
Synpcc7942_1799,Synpcc7942_1799,100,343,0,0,1,343,1,343,0,684,343,1,<=>
Synpcc7942_1800,Synpcc7942_1800,100,170,0,0,1,170,1,170,2.63E-120,333,170,1,<=>
Synpcc7942_1801,Synpcc7942_1801,100,238,0,0,1,238,1,238,2.07E-178,486,238,1,<=>
Synpcc7942_1802,Synpcc7942_1802,100,540,0,0,1,540,1,540,0,1061,540,1,<=>
Synpcc7942_1803,Synpcc7942_1803,100,143,0,0,1,143,1,143,1.97E-104,291,143,1,<=>
Synpcc7942_1804,Synpcc7942_1804,100,184,0,0,1,184,1,184,8.38E-134,368,184,1,<=>
Synpcc7942_1805,Synpcc7942_1805,100,259,0,0,1,259,1,259,0,526,259,1,<=>
Synpcc7942_1806,Synpcc7942_1806,100,157,0,0,1,157,1,157,3.12E-117,324,157,1,<=>
Synpcc7942_1807,Synpcc7942_1807,100,148,0,0,1,148,1,148,4.35E-106,295,148,1,<=>
Synpcc7942_1808,Synpcc7942_1808,100,247,0,0,1,247,1,247,0,496,247,1,<=>
Synpcc7942_1809,Synpcc7942_1809,100,571,0,0,1,571,1,571,0,1184,571,1,<=>
Synpcc7942_1810,Synpcc7942_1810,100,584,0,0,1,584,1,584,0,1200,584,1,<=>
Synpcc7942_1811,Synpcc7942_1811,100,1037,0,0,1,1037,1,1037,0,2123,1037,1,<=>
Synpcc7942_1812,Synpcc7942_1812,100,92,0,0,1,92,1,92,4.95E-64,184,92,1,<=>
Synpcc7942_1813,Synpcc7942_1813,100,638,0,0,1,638,1,638,0,1321,638,1,<=>
Synpcc7942_1814,Synpcc7942_1814,100,242,0,0,1,242,1,242,1.04E-176,481,242,1,<=>
Synpcc7942_1815,Synpcc7942_1815,100,411,0,0,1,411,1,411,0,819,411,1,<=>
Synpcc7942_1816,Synpcc7942_1816,100,977,0,0,1,977,1,977,0,1971,977,1,<=>
Synpcc7942_1817,Synpcc7942_1817,100,121,0,0,1,121,1,121,4.39E-87,245,121,1,<=>
Synpcc7942_1818,Synpcc7942_1818,100,105,0,0,1,105,1,105,1.19E-72,207,105,1,<=>
Synpcc7942_1819,Synpcc7942_1819,100,194,0,0,1,194,1,194,1.4E-145,399,194,1,<=>
Synpcc7942_1820,Synpcc7942_1820,100,242,0,0,1,242,1,242,2.4E-167,458,242,1,<=>
